tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,tmdb_id,popularity,original_language,release_date,tmdb_vote_average,tmdb_vote_count,tmdb_genres
tt0017462,The Third Degree,1926.0,80.0,Romance,5.0,55.0,595325.0,0.4209,en,1926-12-01,0.0,0.0,Romance
tt5000974,It's Really Kind of You,2015.0,92.0,"Drama,Mystery,Thriller",,,356278.0,0.0402,ko,2015-09-01,6.0,1.0,"Drama,Thriller,Mystery"
tt27625793,Grand Knighthawk: Infiltrating the KKK,2023.0,76.0,"Crime,Documentary",6.4,249.0,1115443.0,0.2517,en,2023-04-27,5.3,7.0,Documentary
tt0071338,Cockfighter,1974.0,83.0,Drama,6.9,2863.0,27658.0,0.8744,en,1974-08-01,6.0,61.0,Drama
tt8820534,Lo Vi Libre,2018.0,86.0,Documentary,,,,,,,,,
tt4205528,We can Be Gay Today: Baltic Pride 2013,2014.0,61.0,Documentary,7.7,23.0,510358.0,0.0338,en,2014-11-10,2.3,3.0,Documentary
tt1884331,Deadly Will,2011.0,,"Comedy,Horror",5.8,13.0,624075.0,1.2457,zh,2011-04-07,0.0,0.0,"Comedy,Mystery"
tt7706168,The Spy Who Fell to Earth,2019.0,94.0,"Documentary,Mystery",6.6,1223.0,593060.0,0.4216,en,2019-04-01,6.7,36.0,"Documentary,History,Mystery"
tt0047072,Hell Below Zero,1954.0,90.0,"Action,Adventure,Drama",5.9,609.0,125310.0,0.7727,en,1954-01-13,6.7,3.0,"Adventure,Action"
tt17507312,Afilika,2022.0,,"Drama,History",,,,,,,,,
tt0451842,Opfer der Liebe,1921.0,,Drama,,,,,,,,,
tt1266539,Anja & Viktor - In Sickness and in Health,2008.0,100.0,"Comedy,Romance",4.5,624.0,19177.0,0.406,da,2008-09-12,4.4,8.0,Comedy
tt36163908,Skiptrace,2024.0,80.0,"Action,Crime",6.2,12.0,1399964.0,0.6223,zh,2024-12-10,10.0,1.0,"Action,Crime"
tt0154184,Bp: Pushing the Boundaries,1997.0,60.0,Documentary,6.8,13.0,476219.0,0.0595,en,1997-09-17,0.0,0.0,Documentary
tt0462426,Mike Hodges: Uncompromising Poet of the Prescient,2005.0,80.0,Documentary,,,,,,,,,
tt11121760,"Zdraste, priekhali!",2012.0,97.0,"Comedy,Family",,,1151170.0,0.4663,ru,2012-09-13,8.0,1.0,"Comedy,Family"
tt5383954,The White Clove,1972.0,,Drama,,,,,,,,,
tt7726530,Byvayet i tak,1966.0,70.0,Comedy,5.1,18.0,831548.0,0.5589,ru,1966-01-24,0.0,0.0,Comedy
tt36753615,Bad Lieutenant: Tokyo,2026.0,,Thriller,,,1473439.0,0.7193,en,,0.0,0.0,"Thriller,Crime,Action"
tt8126472,Edo arashi,1927.0,,Drama,,,,,,,,,
tt0212106,Do Ansoo,1950.0,,Musical,4.7,18.0,273286.0,0.078,ur,1957-04-07,0.0,0.0,Drama
tt0050724,The Moonraker,1958.0,82.0,"Action,Adventure,Drama",5.9,539.0,260143.0,0.9359,en,1958-08-02,6.8,8.0,"Action,Adventure,Drama,War"
tt0055310,Placido,1961.0,85.0,"Comedy,Drama",7.8,4142.0,51317.0,0.9196,es,1962-06-27,7.7,88.0,Comedy
tt0402422,Papaya beach,1990.0,90.0,Comedy,,,679540.0,0.0985,es,1990-01-01,3.5,4.0,
tt37162870,Mapping Murder - Moving Targets and Black Holes,2025.0,,Documentary,,,,,,,,,
tt0061368,Killer Without a Face,1968.0,75.0,"Horror,Mystery",4.4,52.0,104937.0,0.3163,it,1968-07-20,4.0,2.0,Horror
tt3733118,Life Force: Spiritual Health Explained,2012.0,,Documentary,,,,,,,,,
tt11867418,Looking for Magical DoReMi,2020.0,91.0,"Adventure,Animation,Comedy",6.6,297.0,532961.0,2.4172,ja,2020-11-13,6.7,19.0,"Animation,Comedy,Adventure,Fantasy"
tt2288962,Saving Rhino Phila,2012.0,52.0,Documentary,8.8,12.0,,,,,,,
tt10515866,Lusala,2019.0,65.0,Drama,6.8,90.0,662915.0,0.3041,en,2019-06-06,7.0,1.0,Drama
tt2292897,Roulette,2013.0,80.0,"Drama,Horror,Thriller",5.8,50.0,129668.0,0.1877,en,2013-10-01,4.7,6.0,"Thriller,Horror,Drama"
tt8196708,Aurora: The UFO Crash of 1897,2002.0,47.0,Documentary,7.2,9.0,514354.0,0.1152,en,2016-04-16,10.0,2.0,Documentary
tt0058059,Inferno,1964.0,90.0,Drama,,,,,,,,,
tt15090204,Tokyo Marunouchi,1962.0,78.0,Drama,,,946038.0,0.6565,ja,1962-08-29,0.0,0.0,
tt28130242,Poelo Inten,1942.0,,Drama,,,,,,,,,
tt0123196,"Nora, mahal kita",1972.0,,"Musical,Romance",,,,,,,,,
tt0091190,The Black Cannon Incident,1985.0,96.0,"Comedy,Drama",7.4,638.0,176643.0,0.9929,zh,1985-01-02,7.6,25.0,"Drama,Comedy"
tt0074205,The Big Bus,1976.0,88.0,"Action,Comedy",5.7,4048.0,19133.0,1.2578,en,1976-06-23,5.3,111.0,"Action,Comedy"
tt16991146,Posso entrare? An ode to Naples,2023.0,108.0,Documentary,7.4,55.0,1193326.0,0.3445,it,2023-11-06,7.7,3.0,Documentary
tt2087938,Sensual,1986.0,,Drama,,,439556.0,0.3362,tl,1986-02-21,5.5,4.0,Drama
tt5554110,To the One Who Knew and Loved Me,1986.0,,Drama,,,,,,,,,
tt0139421,Legacy of Satan,1974.0,68.0,Horror,3.6,427.0,239728.0,0.2664,en,1974-04-01,2.9,13.0,Horror
tt0090704,Batalia din umbra,1986.0,119.0,Action,6.7,27.0,644128.0,0.1854,ro,1986-09-22,7.0,3.0,Action
tt39747550,Mijn Broer,2025.0,84.0,Documentary,,,,,,,,,
tt3239862,Xu Baijinlong,1937.0,,Romance,,,995019.0,0.2082,cn,1937-09-15,0.0,0.0,Romance
tt2210425,1000 Congratulations,2009.0,115.0,"Comedy,Drama,Fantasy",7.4,5884.0,44090.0,1.3544,ar,2009-06-26,7.0,54.0,"Comedy,Drama"
tt0314021,Stop the Bitch Campaign,2001.0,105.0,"Action,Drama",5.4,114.0,191371.0,0.9188,ja,2001-11-03,2.8,6.0,"Action,Drama"
tt0144106,Am I Beautiful?,1998.0,117.0,"Comedy,Drama",6.4,1312.0,8556.0,0.9709,de,1998-09-17,6.7,20.0,"Comedy,Drama"
tt5509790,Streer Paona,1991.0,125.0,"Drama,Family",,,,,,,,,
tt0073082,Conjugal Warfare,1974.0,93.0,Comedy,6.8,230.0,74451.0,0.2321,pt,1975-05-01,4.9,10.0,Comedy
tt10229222,Against All Odds,2019.0,,Drama,,,,,,,,,
tt0408241,Takaw tukso,1998.0,,Drama,,,1002857.0,0.0,en,1998-06-26,2.0,2.0,Drama
tt2042526,For Example: A Critique of Never,1971.0,95.0,Documentary,4.1,27.0,326201.0,0.0947,en,1971-01-01,4.2,5.0,
tt2382396,Joe,2013.0,117.0,"Crime,Drama,Thriller",6.8,53423.0,157847.0,2.1189,en,2014-04-11,6.528,1017.0,Drama
tt0050975,Sista natten,1956.0,89.0,Thriller,3.2,13.0,480307.0,0.3645,sv,1956-10-21,0.0,0.0,Drama
tt0026769,Navy Wife,1935.0,69.0,"Drama,Romance",5.8,81.0,363640.0,0.7551,en,1935-09-17,5.0,1.0,"Drama,Romance"
tt0079248,Don't Trust the Mafia,1979.0,93.0,Crime,4.9,46.0,218772.0,0.5132,it,1979-09-02,4.5,2.0,Thriller
tt4302612,Roshmia,2015.0,70.0,Documentary,7.1,34.0,314711.0,0.1386,ar,2014-12-11,0.0,0.0,Documentary
tt4852190,The Great American Cassette Masters,2015.0,88.0,"Documentary,Music",,,1316797.0,0.0281,en,2015-01-01,0.0,0.0,"Documentary,Music"
tt0085545,First Time,1983.0,82.0,Drama,6.1,35.0,438934.0,1.3657,cn,1983-05-12,0.0,0.0,Drama
tt0160994,Tonari no Yae-chan,1934.0,76.0,"Comedy,Drama,Romance",7.0,285.0,95762.0,0.7069,ja,1934-06-28,7.2,12.0,Drama
tt5810892,Mujeres en la II República: constructoras de derechos y utopías,2009.0,,Documentary,,,1227512.0,0.0261,en,2009-01-01,0.0,0.0,Documentary
tt1640202,Very Movie Moves,2010.0,99.0,Comedy,4.5,5614.0,46733.0,0.3958,tr,2010-03-26,4.6,55.0,Comedy
tt0049540,The Naked Hills,1956.0,72.0,"Drama,Western",5.5,276.0,130297.0,0.5133,en,1956-06-17,4.6,10.0,Western
tt10619594,Çoban,1974.0,69.0,"Drama,Romance",,,,,,,,,
tt2670530,I'm Harry Clark,2013.0,90.0,"Comedy,Drama",,,,,,,,,
tt0061946,A Man Called Dagger,1968.0,86.0,"Action,Thriller",4.5,148.0,196433.0,0.6491,en,1968-01-31,6.0,1.0,"Action,Adventure"
tt0357467,Barkha Bahar,1973.0,,Romance,5.3,15.0,,,,,,,
tt0248190,No Such Thing,2001.0,102.0,"Comedy,Drama,Fantasy",6.0,4721.0,29135.0,1.1134,en,2002-03-29,6.0,66.0,"Fantasy,Drama,Horror"
tt0376296,Tramp,1994.0,106.0,"Crime,Drama,Mystery",5.4,44.0,671741.0,0.3896,es,1994-01-01,5.0,6.0,"Crime,Drama,Mystery"
tt1337693,Seeking Love in Foreign Places,2008.0,105.0,"Documentary,Romance",,,,,,,,,
tt10151866,Biju Babu,2019.0,162.0,Action,8.1,107.0,1085157.0,0.0592,or,2019-03-29,0.0,0.0,"Action,Drama"
tt1449270,Tie han,1973.0,86.0,"Action,Drama",5.3,27.0,928743.0,0.4826,zh,1973-01-19,6.8,7.0,Action
tt2857252,Status Quo: Pictures - Live at Montreux,2009.0,100.0,Music,8.1,20.0,30258.0,0.2407,en,2009-01-01,8.3,3.0,Music
tt1528718,Born to Raise Hell,2010.0,98.0,"Action,Crime,Thriller",4.3,5038.0,46103.0,1.3239,en,2010-10-19,4.7,112.0,Action
tt20453844,Long Distance,2022.0,94.0,Drama,,,,,,,,,
tt6633182,Dark Money,2018.0,99.0,Documentary,7.1,977.0,490780.0,0.2132,en,2018-01-22,6.8,17.0,Documentary
tt3130246,Mientras la prisión exista,2015.0,,Thriller,,,278821.0,0.09,es,2015-10-01,0.0,0.0,Thriller
tt4917224,9/11,2017.0,90.0,Action,4.5,5034.0,455558.0,1.2981,en,2017-09-07,5.1,226.0,"Drama,Thriller"
tt10621254,Melæncolia-I,2017.0,51.0,Music,,,,,,,,,
tt0129265,No Porto de Lisboa,1927.0,,Documentary,,,,,,,,,
tt33725915,Mad Cow Massacre,2024.0,81.0,Horror,4.5,15.0,1560759.0,0.0,en,2024-10-31,0.0,0.0,"Horror,Comedy"
tt0076737,Some Call It Greed,1977.0,51.0,Documentary,7.3,39.0,,,,,,,
tt1147758,Panic and Paranoia Through an Illusion,2007.0,93.0,Comedy,8.1,14.0,83142.0,0.1258,el,2007-01-01,0.0,0.0,Comedy
tt12077326,Vaillancourt: regarde si c'est beau,2019.0,80.0,Documentary,,,,,,,,,
tt0334505,An Answer from Heaven,1992.0,88.0,"Drama,Family",7.4,118.0,563087.0,0.3211,zh,1992-02-01,7.5,6.0,Family
tt1215937,Ôzora no isho,1941.0,90.0,Drama,,,,,,,,,
tt14765900,Endurance,2015.0,,Drama,,,,,,,,,
tt8615016,Yi ye ge xing,1988.0,103.0,Drama,4.8,6.0,836055.0,0.0071,zh,1988-01-01,0.0,0.0,
tt17284564,The Eclipse,2022.0,109.0,Documentary,6.8,117.0,949586.0,0.086,sr,2022-03-24,6.4,5.0,Documentary
tt13654240,Är det krig än,2020.0,84.0,Drama,,,,,,,,,
tt0292160,Onnu Muthal Poojyam Vare,1986.0,105.0,Drama,7.7,212.0,280343.0,0.2861,ml,1986-07-04,7.0,3.0,Drama
tt36535795,Never Have I Ever,2024.0,,"Horror,Thriller",,,,,,,,,
tt3529948,I'm a Fucking Panther,2014.0,90.0,"Documentary,Drama",7.9,10.0,325785.0,0.0362,sv,2014-09-13,10.0,1.0,Documentary
tt0027342,They Were Five,1936.0,100.0,Drama,7.5,1606.0,67443.0,0.3743,fr,1936-09-01,7.4,73.0,Drama
tt5365636,Happy Pills,2016.0,45.0,Comedy,,,,,,,,,
tt1773354,Czekajac na Sobote,2010.0,70.0,Documentary,6.4,419.0,223295.0,0.2239,pl,2010-10-24,5.8,10.0,Documentary
tt21192374,Wo Meri Student Hai,2021.0,,Comedy,,,,,,,,,
tt32573864,"A Rising TIde, Homelessness in Alameda Co.",2023.0,93.0,Documentary,,,1437956.0,0.0,en,2023-03-06,0.0,0.0,
tt10465076,Raketa Mena,2007.0,52.0,Documentary,,,1434579.0,0.0168,mg,2008-01-01,0.0,0.0,Documentary
tt0102825,Saajan,1991.0,193.0,"Drama,Musical,Romance",7.2,8099.0,107745.0,1.1169,hi,1991-08-30,6.5,37.0,"Drama,Romance"
tt23058034,The Marriage Pass,2024.0,90.0,"Drama,Thriller",6.0,141.0,1233828.0,0.3473,en,2024-01-20,6.0,1.0,"Drama,Thriller,Romance,TV Movie"
tt1671684,Persona Beach,2011.0,138.0,Drama,7.6,23.0,1219796.0,0.0214,sv,2011-03-24,0.0,0.0,
tt0010715,Soldiers of Fortune,1919.0,70.0,"Adventure,Drama",6.3,24.0,918625.0,0.2061,en,1919-11-22,0.0,0.0,"Adventure,Drama"
tt13174528,Dog Geniuses: The History of Dog Training,2021.0,57.0,Documentary,,,,,,,,,
tt18076748,The Making of Sleep No More,2021.0,66.0,Documentary,,,,,,,,,
tt31854752,Supercordas Rumo à Terra Sem Mal,2020.0,73.0,Documentary,,,1489143.0,0.0,pt,,0.0,0.0,
tt31249590,Swing Era - Peggy Lee,2004.0,68.0,Music,,,,,,,,,
tt1982829,Rising Sun,2010.0,,Drama,,,,,,,,,
tt12072798,Hanjirô gyôjôki,1932.0,,Drama,,,,,,,,,
tt31078805,Z comme Zemour,2002.0,58.0,Documentary,,,,,,,,,
tt2582624,The Privileged,2013.0,79.0,"Drama,Thriller",4.6,322.0,260460.0,0.933,en,2013-09-08,5.9,8.0,"Thriller,Drama"
tt34170103,IVE: The 1st World Tour in Cinema,2024.0,111.0,"Documentary,Music",7.3,67.0,1361488.0,0.6998,ko,2024-10-16,9.0,1.0,"Documentary,Music"
tt5125866,Fukushû no tame ni,1925.0,,Drama,,,,,,,,,
tt0068451,The Day the Clown Cried,1972.0,90.0,Drama,,,,,,,,,
tt0285561,Fighting Americans,1944.0,58.0,"Documentary,War",,,,,,,,,
tt0086150,"Prosti menya, Alyosha",1984.0,92.0,"Drama,Romance",6.1,35.0,499119.0,0.1957,ru,1983-12-01,9.0,2.0,"Romance,Drama"
tt2411684,The Campaign,2013.0,60.0,Documentary,7.2,26.0,523602.0,0.1479,en,2013-06-23,1.0,2.0,Documentary
tt36955454,Das Geheimnis von Bern,2025.0,85.0,Documentary,6.1,11.0,1470805.0,0.1888,de,2025-05-08,4.0,1.0,Documentary
tt39398939,Box-Man,2010.0,,Action,,,,,,,,,
tt28171242,Deadville: Death Strikes Again,2021.0,102.0,Comedy,,,,,,,,,
tt8020972,Kilikkodu,2018.0,,Drama,,,,,,,,,
tt3846512,Migrantes,2013.0,70.0,Documentary,,,,,,,,,
tt3787700,Çete Ayse,2013.0,120.0,"Drama,History",,,,,,,,,
tt9247252,"Das Ende des Farbfilms. AGFA, ORWO und die DDR",2010.0,,Documentary,,,,,,,,,
tt10209962,Long Live X: The Life and Death of XXXTentacion,2018.0,,Documentary,6.4,9.0,,,,,,,
tt14434684,X-Large,2018.0,87.0,Comedy,2.7,99.0,,,,,,,
tt0489653,Ben de Özledim,1981.0,89.0,"Adventure,Drama,Music",4.3,197.0,523766.0,0.3026,tr,1981-01-01,5.0,2.0,"Drama,Adventure"
tt0907759,Krysta,1919.0,,"Drama,Romance,Thriller",,,1160517.0,0.2669,pl,1919-10-17,0.0,0.0,
tt8709508,Kusina Kings,2018.0,107.0,Comedy,5.6,53.0,537656.0,0.2048,tl,2018-07-25,0.0,0.0,Comedy
tt18069730,Okan Eniyan,2017.0,,Drama,,,,,,,,,
tt0129380,Sympathy Seeker,1997.0,82.0,"Comedy,Romance",7.0,724.0,143056.0,0.9524,ru,1997-12-07,5.3,21.0,"Romance,Comedy"
tt35726004,Tears for the innocent soul,2024.0,,Drama,,,,,,,,,
tt0004256,The Loss of the Birkenhead,1914.0,,Drama,,,,,,,,,
tt7648704,Revolution X: The Movie,2018.0,100.0,"Comedy,Musical,Romance",4.6,333.0,525712.0,0.2868,bg,2018-05-11,0.0,0.0,"Music,Romance,Comedy,Drama"
tt15470550,Strange Toys,2025.0,85.0,"Horror,Sci-Fi",4.4,16.0,1163256.0,0.3015,en,,0.0,0.0,"Horror,Science Fiction"
tt0368360,Touch Me,2001.0,,Comedy,,,,,,,,,
tt38046721,As the World Burns,1982.0,56.0,Comedy,,,,,,,,,
tt0826024,Apt,2006.0,90.0,"Horror,Thriller",5.6,1176.0,32152.0,1.1335,ko,2006-07-06,5.7,58.0,"Horror,Thriller"
tt0015983,The Knockout,1925.0,80.0,Drama,,,673592.0,0.454,en,1925-08-23,0.0,0.0,Drama
tt0090112,Sylvester,1985.0,104.0,"Drama,Family",6.3,535.0,54646.0,1.1211,en,1985-03-15,4.8,6.0,"Drama,Family"
tt0889233,Virgin Again,2004.0,90.0,Drama,6.1,30.0,,,,,,,
tt7362370,Blood Bags,2018.0,83.0,Horror,3.5,364.0,560283.0,0.2895,en,2018-07-20,3.1,12.0,Horror
tt2409968,Cold Blood,2011.0,45.0,Horror,,,,,,,,,
tt34609190,Sema,2020.0,47.0,Drama,,,,,,,,,
tt4017928,An American Small Town,2014.0,98.0,"Biography,Documentary,Family",,,,,,,,,
tt0013383,Matrimonial Web,1921.0,52.0,Drama,,,1372686.0,0.5571,en,1921-10-02,0.0,0.0,Drama
tt0446113,El camotero del barrio,1995.0,90.0,Comedy,,,771725.0,0.2581,es,1995-01-01,3.0,4.0,Comedy
tt0117163,Neon Signs,2002.0,86.0,Drama,6.7,63.0,321447.0,0.4571,en,1996-01-01,0.0,0.0,Drama
tt0138102,The Singles,1967.0,74.0,Drama,,,355368.0,0.1959,en,1967-11-29,2.0,2.0,Drama
tt9537320,Paradesi C/o London,2018.0,,Comedy,,,,,,,,,
tt0360105,Tridtsataya vesna pobedy,1975.0,50.0,"Documentary,Drama,War",,,,,,,,,
tt15065744,Love Bridge Over the Milky Way,1969.0,90.0,"Fantasy,Musical,Romance",,,,,,,,,
tt0066496,Tödlicher Irrtum,1970.0,103.0,"Drama,Western",5.8,142.0,149968.0,0.8489,de,1970-07-03,6.0,4.0,"Western,Drama,Adventure"
tt14663562,Bikroo Kanpur Gangster,2022.0,,Crime,6.2,8.0,,,,,,,
tt0060565,Johnny Tiger,1966.0,102.0,Drama,6.9,85.0,316423.0,0.8171,en,1966-06-15,0.0,0.0,"Drama,Western"
tt3487302,"Meine Mutter, ein Krieg und ich",2014.0,78.0,Documentary,7.1,15.0,312889.0,0.1736,de,2014-02-09,6.0,1.0,Documentary
tt26698990,Devanand Dheere Dheere,2023.0,97.0,"Drama,Romance",,,,,,,,,
tt0398281,Pushing Tom,2003.0,84.0,Comedy,5.8,24.0,,,,,,,
tt0140033,That's How My Life Ended,1952.0,93.0,"Drama,Romance",5.4,18.0,682450.0,0.2992,el,1952-01-01,0.0,0.0,"Drama,Romance"
tt1449384,Der Die Das,2009.0,92.0,Documentary,,,,,,,,,
tt12938146,China's New Silk Road,2019.0,,Documentary,6.9,102.0,792713.0,0.0914,en,2019-01-20,8.0,4.0,Documentary
tt0047473,Señora ama,1955.0,90.0,Drama,6.7,15.0,363991.0,0.2616,es,1955-05-30,5.0,5.0,Drama
tt0778122,Talisman,1951.0,,"Action,Drama",,,,,,,,,
tt1918653,A Video Diary from Iraq,2009.0,88.0,Documentary,,,,,,,,,
tt0403946,Cloud 9,2006.0,93.0,"Comedy,Sport",4.2,1305.0,18424.0,0.7686,en,2006-01-01,5.1,28.0,"Comedy,Romance,Thriller"
tt3228234,Kuchibue ga nagareru minato machi,1960.0,84.0,Crime,6.6,11.0,668813.0,0.5506,ja,1960-01-03,0.0,0.0,"Western,Crime"
tt0063545,Sarajevski atentat,1968.0,88.0,War,6.7,99.0,502840.0,0.246,sh,1968-01-01,6.3,3.0,
tt4295258,Across the Line,2015.0,87.0,Drama,5.4,557.0,356301.0,0.4081,en,2016-04-08,5.2,14.0,Drama
tt1498192,"The Moon, the Sea, the Mood",2008.0,47.0,Documentary,,,,,,,,,
tt0333632,Intikam alevi,1956.0,120.0,Drama,6.4,23.0,484987.0,0.3691,tr,1956-11-03,0.0,0.0,"Drama,Crime"
tt0006371,Arms and the Woman,1916.0,50.0,Drama,5.8,33.0,301829.0,0.3767,en,1916-11-25,0.0,0.0,Drama
tt14402146,Empire of Light,2022.0,115.0,"Drama,Romance",6.7,27185.0,814757.0,1.3978,en,2022-12-09,6.619,616.0,"Drama,Romance"
tt0291292,Hunters' Sense of Touch,1995.0,65.0,"Crime,Horror,Mystery",6.4,81.0,406591.0,0.869,ja,1995-05-02,4.0,4.0,"Mystery,Crime,Thriller,Horror"
tt2308840,The Magic Pen,2012.0,,"Adventure,Comedy,Sci-Fi",,,,,,,,,
tt4073512,L'orologio di Monaco,2015.0,63.0,Documentary,9.0,30.0,428678.0,0.0214,it,2005-01-01,0.0,0.0,Documentary
tt19847024,Keitai ura site,2010.0,72.0,Horror,,,1110964.0,0.0239,ja,2010-11-11,0.0,0.0,Horror
tt3960994,Shutter,2014.0,123.0,"Drama,Family,Thriller",6.4,116.0,724827.0,0.2802,mr,2014-09-17,0.0,0.0,Thriller
tt36959602,Die Again Tomorrow,2025.0,95.0,Thriller,,,,,,,,,
tt0090051,Souchastie v ubiystve,1986.0,97.0,"Crime,Mystery",5.6,34.0,640898.0,0.8492,ru,1986-09-10,3.0,3.0,"Mystery,Crime"
tt4087038,The Dead Harvest,2015.0,,Horror,,,,,,,,,
tt0368839,Le lit conjugal,1931.0,,Comedy,,,,,,,,,
tt5207262,Hostages,2017.0,103.0,"Crime,Drama,History",6.1,2125.0,437623.0,0.6691,ru,2017-04-20,6.1,58.0,Drama
tt0436772,The Silencer,2007.0,75.0,Action,4.2,79.0,1110960.0,0.4145,en,2007-11-13,4.0,1.0,Action
tt14123466,Aiguille sous roche,2021.0,53.0,Documentary,,,,,,,,,
tt16976702,Veza: The Unfolding,2021.0,54.0,Action,,,1595224.0,0.0,nd,2021-11-27,0.0,0.0,Action
tt0094209,Un père et passe,1989.0,88.0,Comedy,4.7,34.0,570206.0,0.3269,fr,1989-08-09,0.0,0.0,Comedy
tt18299598,Shout at the Devil,2001.0,107.0,"Drama,Mystery,Thriller",,,,,,,,,
tt9256494,Toyko kosaten 2-kofuku: Shiawase,1991.0,98.0,Drama,,,,,,,,,
tt2334611,Devirginizing Seth,2016.0,,Comedy,,,,,,,,,
tt0127353,Water Easy Reach,1998.0,95.0,Drama,6.4,239.0,50352.0,0.506,no,1998-03-06,6.4,7.0,Drama
tt12183498,Resistenza creativa,2017.0,,Documentary,,,,,,,,,
tt0056641,Tartar Invasion,1961.0,85.0,"Action,Adventure,Drama",4.7,96.0,329961.0,0.5722,it,1961-12-30,4.0,1.0,"Drama,Action,Adventure"
tt7030442,A bánat asszonya,1916.0,,Drama,3.8,22.0,1549555.0,0.2292,hu,1916-11-06,0.0,0.0,Drama
tt2147346,30+ (Single On Sale),2011.0,,"Comedy,Romance",5.4,173.0,87763.0,0.5961,th,2011-10-13,6.5,9.0,"Romance,Comedy"
tt3823392,Love Sonia,2018.0,122.0,Drama,7.4,2886.0,444000.0,1.7004,hi,2018-09-14,7.194,31.0,Drama
tt7048952,Write or Dance,2017.0,101.0,"Drama,Romance",6.1,12.0,467865.0,0.6114,ko,2017-08-03,5.0,1.0,"Romance,Drama"
tt1305154,Una vida verdadera: El sacrificio de Miguel Woodward,2008.0,90.0,Documentary,,,1093962.0,0.0,es,2007-01-01,0.0,0.0,
tt16908702,Pozerskis: Ryskiai,2025.0,73.0,Documentary,,,1548664.0,0.0614,lt,2025-10-11,0.0,0.0,Documentary
tt2091475,Urduja,1974.0,,"Action,Drama",,,,,,,,,
tt0146678,L'espace d'un été,1980.0,115.0,Documentary,,,,,,,,,
tt4546326,The Kingsbury Run,2018.0,,"Crime,Drama,Thriller",4.8,38.0,681088.0,0.3565,en,2018-04-01,9.0,1.0,"Crime,Thriller,Drama,Mystery"
tt3157144,Vena Svargayak Kumatada,1963.0,,Drama,,,,,,,,,
tt8676398,Mikey Powell: a lacrosse rockumentary,2009.0,60.0,Documentary,,,,,,,,,
tt15175842,Nightshades,2022.0,81.0,Fantasy,,,942555.0,0.0595,fr,2022-03-16,4.0,1.0,Drama
tt0004571,La secta de los misteriosos,1916.0,67.0,"Crime,Drama,Mystery",5.7,36.0,270282.0,0.3028,es,1917-04-07,5.0,3.0,"Drama,Mystery,Thriller"
tt13836656,Agora,2020.0,70.0,Drama,,,749979.0,0.0071,pt,2020-10-09,0.0,0.0,
tt0013181,Gloria que mata,1922.0,,"Biography,Documentary",,,657617.0,0.0,es,1922-12-23,0.0,0.0,Documentary
tt21388556,That's Amor,2022.0,96.0,"Comedy,Romance",5.4,4479.0,1005835.0,0.9777,en,2022-08-25,5.1,123.0,"Romance,Comedy"
tt10458950,Chocolate Kiss,2020.0,88.0,Romance,6.4,42.0,877891.0,0.103,en,2020-02-01,0.0,0.0,"Romance,Drama,Comedy"
tt2154758,Bad Habits Stories,2012.0,92.0,Drama,,,,,,,,,
tt10340584,Starting with Fragments,2019.0,81.0,Documentary,,,,,,,,,
tt5878792,The Mad Bar,1970.0,,Drama,,,,,,,,,
tt15826060,Passing Lights,2022.0,,Crime,,,,,,,,,
tt0058556,Let's Talk About Women,1964.0,108.0,Comedy,6.6,466.0,92601.0,0.7917,it,1964-03-28,6.2,29.0,Comedy
tt1954520,House with 100 Eyes,2013.0,75.0,"Comedy,Horror",4.4,434.0,135288.0,0.3519,en,2012-09-28,3.5,14.0,Horror
tt0052745,A Dog of Flanders,1960.0,96.0,"Drama,Family",7.2,507.0,131785.0,0.5006,en,1959-03-17,6.2,9.0,"Drama,Family"
tt1388402,Bad Day to Go Fishing,2009.0,110.0,"Comedy,Drama,Western",6.9,1320.0,61718.0,0.2981,en,2009-07-31,6.6,26.0,"Drama,Comedy,Thriller"
tt39713272,My Name Is Blu,2025.0,,"Comedy,Romance",,,,,,,,,
tt23058406,Understanding Autism,2024.0,57.0,Documentary,8.1,17.0,1357086.0,0.0511,en,2024-04-04,0.0,0.0,Documentary
tt7060566,Suite 313,2017.0,63.0,"Action,Horror",4.5,606.0,468696.0,0.7288,en,2017-07-13,4.6,8.0,"Horror,Action"
tt3895428,Transformation 360: Building an Innovation Lab,2014.0,60.0,Documentary,,,,,,,,,
tt1693812,O.T.R.,2009.0,75.0,"Action,Crime,Drama",,,,,,,,,
tt0022357,The Secret 6,1931.0,83.0,"Crime,Drama",6.3,1220.0,28258.0,0.6164,en,1931-04-18,5.5,16.0,"Crime,Drama"
tt0037446,Waterfront,1944.0,68.0,"Crime,Drama,Romance",5.3,315.0,43505.0,0.3712,en,1944-06-10,4.6,8.0,"Action,Thriller"
tt0136230,Groove Requiem in the Key of Ski,1991.0,89.0,"Documentary,Sport",8.8,44.0,155768.0,0.0845,en,1991-09-29,9.0,1.0,Documentary
tt31109262,Kukejar Mimpi,2024.0,99.0,Drama,9.0,16.0,,,,,,,
tt14866992,Punashchha Hari Om,2021.0,121.0,Family,8.8,87.0,1658620.0,0.0193,en,2021-07-11,0.0,0.0,
tt0421625,Istanbul Tales,2005.0,99.0,Drama,7.3,7222.0,30633.0,0.5547,tr,2005-04-11,6.8,37.0,Drama
tt15778904,The Girls Are Here,2015.0,45.0,"Documentary,Music",,,,,,,,,
